"species_search"	"decimalLongitude"	"decimalLatitude"
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-82.529	41.964
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-81.6417	43.7299
"Euseius finlandicus"	-80.1278	44.1156
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-80.244	43.522
"Euseius finlandicus"	-80.244	43.522
"Euseius finlandicus"	-75.689	44.589
"Euseius finlandicus"	-79.539	43.68
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-81.288	43.995
"Euseius finlandicus"	-79.8744	44.8515
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-63.394	46.493
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-79.1897	43.8223
"Euseius finlandicus"	-123.429	48.673
"Euseius finlandicus"	-82.516	41.939
"Euseius finlandicus"	-75.865	44.475
"Euseius finlandicus"	-75.865	44.475
"Euseius finlandicus"	-75.865	44.475
"Euseius finlandicus"	-123.429	48.673
"Euseius finlandicus"	-123.429	48.673
"Euseius finlandicus"	-123.429	48.673
"Euseius finlandicus"	-123.429	48.673
"Euseius finlandicus"	-123.429	48.673
"Euseius finlandicus"	-75.865	44.475
"Euseius finlandicus"	-75.865	44.475
"Euseius finlandicus"	-75.865	44.475
"Euseius finlandicus"	-75.865	44.475
"Euseius finlandicus"	-123.429	48.673
"Euseius finlandicus"	-123.429	48.673
"Euseius finlandicus"	-82.516	41.939
"Euseius finlandicus"	7.57	44.02
"Euseius finlandicus"	7.57	44.02
"Euseius finlandicus"	7.57	44.02
"Euseius finlandicus"	7.57	44.02
"Euseius finlandicus"	7.57	44.02
"Euseius finlandicus"	7.57	44.02
"Euseius finlandicus"	7.57	44.02
"Euseius finlandicus"	7.57	44.02
"Euseius finlandicus"	7.57	44.02
"Euseius finlandicus"	7.57	44.02
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	16.52333	56.63639
"Euseius finlandicus"	16.52333	56.63639
"Euseius finlandicus"	16.52333	56.63639
"Euseius finlandicus"	16.52333	56.63639
"Euseius finlandicus"	16.52333	56.63639
"Euseius finlandicus"	16.52333	56.63639
"Euseius finlandicus"	16.52333	56.63639
"Euseius finlandicus"	16.52333	56.63639
"Euseius finlandicus"	16.52333	56.63639
"Euseius finlandicus"	16.52333	56.63639
"Euseius finlandicus"	16.52333	56.63639
"Euseius finlandicus"	16.52333	56.63639
"Euseius finlandicus"	16.52333	56.63639
"Euseius finlandicus"	16.52333	56.63639
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.2	55.7
"Euseius finlandicus"	13.2	55.7
"Euseius finlandicus"	13.2	55.7
"Euseius finlandicus"	13.2	55.7
"Euseius finlandicus"	13.2	55.7
"Euseius finlandicus"	13.2	55.7
"Euseius finlandicus"	13.2	55.7
"Euseius finlandicus"	13.2	55.7
"Euseius finlandicus"	13.2	55.7
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	13.06667	55.65
"Euseius finlandicus"	10.999	60.366
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	8.249052	53.148529
"Euseius finlandicus"	-5.6	43.5
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	8.249051	52.94855
"Euseius finlandicus"	8.249051	52.94855
"Euseius finlandicus"	8.582364	48.849002
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	8.249052	53.148529
"Euseius finlandicus"	8.249052	53.148529
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9	46.1
"Euseius finlandicus"	9	46.1
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	8.082438	48.649019
"Euseius finlandicus"	9.248945	48.449052
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	-0.4	38.3
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	8.582364	48.849002
"Euseius finlandicus"	8.582364	48.849002
"Euseius finlandicus"	12.1	55.4
"Euseius finlandicus"	9.248945	48.449052
"Euseius finlandicus"	9.248945	48.449052
"Euseius finlandicus"	9.248945	48.449052
"Euseius finlandicus"	9.748875	48.449056
"Euseius finlandicus"	9.748875	48.449056
"Euseius finlandicus"	9.24894	48.749019
"Euseius finlandicus"	14.340555	46.268333
"Euseius finlandicus"	13.624445	45.47861
"Euseius finlandicus"	14.496944	46.054443
"Euseius finlandicus"	15.682778	46.61722
"Euseius finlandicus"	14.085	46.367775
"Euseius finlandicus"	2.49615	48.69526
"Euseius finlandicus"	2.19402	46.6424
"Euseius finlandicus"	2.19402	46.6424
"Euseius finlandicus"	2.19402	46.6424
"Euseius finlandicus"	13	52
"Euseius finlandicus"	13	52
"Euseius finlandicus"	13	52
"Euseius finlandicus"	13	52
"Euseius finlandicus"	13	52
"Euseius finlandicus"	13	52
"Euseius finlandicus"	12	52
"Euseius finlandicus"	13	52
"Euseius finlandicus"	13	52
"Euseius finlandicus"	13	52
"Euseius finlandicus"	13	52
"Euseius finlandicus"	13	52
"Euseius finlandicus"	13	52
"Euseius finlandicus"	13	52
"Euseius finlandicus"	11	52
"Euseius fructicolus"	-61.53977	16.19759
"Euseius fructicolus"	-61.53977	16.19759
"Euseius fructicolus"	-61.53977	16.19759
"Euseius gallicus"	7.55	43.98
"Euseius gallicus"	7.57	44.02
"Euseius gallicus"	3.86	43.61556
"Euseius gallicus"	2.34015	48.88832
"Euseius ghilarovi"	76.62	55.02
"Euseius haramotoi"	-157.86	21.31
"Euseius hibisci"	-119.9943	36.9477
"Euseius hibisci"	-117.94	34.07
"Euseius hibisci"	-117.6	33.7
"Euseius hibisci"	-117.94	34.07
"Euseius hibisci"	-117.94	34.07
"Euseius hibisci"	-118.92	34.4
"Euseius hibisci"	-118.92	34.4
"Euseius hibisci"	-117.57	33.88
"Euseius hibisci"	-122.36	38.4
"Euseius hibisci"	-122.36	38.4
"Euseius hibisci"	-122.36	38.4
"Euseius hibisci"	-122.36	38.4
"Euseius hibisci"	-122.36	38.4
"Euseius hibisci"	-122.36	38.4
"Euseius hibisci"	-122.47	38.5
"Euseius hibisci"	-122.33	38.43
"Euseius hibisci"	-122.36	38.4
"Euseius hibisci"	-122	38.24
"Euseius hibisci"	-122.36	38.4
"Euseius hibisci"	-122.36	38.4
"Euseius hibisci"	-81.71	28.77
"Euseius hibisci"	-82.3	28.49
"Euseius hibisci"	-82.33	29.65
"Euseius hibisci"	-81.78	24.56
"Euseius hibisci"	-82.33	29.65
"Euseius multimicropilis"	-61.39968	10.63945
"Euseius multimicropilis"	-61.53977	16.19759
"Euseius multimicropilis"	-61.53977	16.19759
"Euseius multimicropilis"	-61.53977	16.19759
"Euseius naindaimei"	-61.53977	16.19759
"Euseius naindaimei"	-61.53977	16.19759
"Euseius naindaimei"	-61.53977	16.19759
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius nicholsi"	104.691	38.0733
"Euseius noumeae"	130.87	-12.45
"Euseius noumeae"	130.87	-12.45
"Euseius noumeae"	130.8	-12.45
"Euseius noumeae"	130.87	-12.45
"Euseius noumeae"	153	-27.85
"Euseius obispensis"	-120.826	35.4008
"Euseius ovalis"	130.87	-12.45
"Euseius ovalis"	130.87	-12.45
"Euseius ovalis"	130.87	-12.45
"Euseius ovalis"	130.87	-12.45
"Euseius ovalis"	130.87	-12.45
"Euseius ovalis"	130.87	-12.45
"Euseius ovalis"	130.8	-12.47
"Euseius ovalis"	130.8	-12.47
"Euseius ovalis"	130.8	-12.47
"Euseius ovalis"	130.8	-12.47
"Euseius ovalis"	130.8	-12.47
"Euseius ovalis"	132.75	-12.85
"Euseius ovalis"	130.8	-12.47
"Euseius ovalis"	132.75	-12.85
"Euseius ovalis"	130.8	-12.47
"Euseius ovalis"	130.8	-12.47
"Euseius ovalis"	15.8	47.9
"Euseius ovalis"	93	10
"Euseius ovaloides"	63.42139	-19.743334
"Euseius ovaloides"	-60.966667	14.533334
"Euseius ovaloides"	-61.75	16.05
"Euseius ovaloides"	-61.53977	16.19759
"Euseius ovaloides"	55.53241	-21.13317
"Euseius ovaloides"	55.53241	-21.13317
"Euseius ovaloides"	-61.01929	14.65485
"Euseius ovaloides"	45.14743	-12.8206
"Euseius ovaloides"	-61.53977	16.19759
"Euseius ovaloides"	-61.01929	14.65485
"Euseius ovaloides"	55.53241	-21.13317
"Euseius ovaloides"	-61.01929	14.65485
"Euseius ovaloides"	45.14743	-12.8206
"Euseius ovaloides"	-61.53977	16.19759
"Euseius quetzali"	-120.0931	36.8728
"Euseius quetzali"	-120.0931	36.8728
"Euseius quetzali"	-121.2111	38.1497
"Euseius quetzali"	-121.2111	38.1497
"Euseius quetzali"	-121.2111	38.1497
"Euseius quetzali"	-121.1969	38.1646
"Euseius quetzali"	-121.1969	38.1646
"Euseius quetzali"	-121.1969	38.1646
"Euseius quetzali"	-121.1969	38.1646
"Euseius quetzali"	-121.1969	38.1646
"Euseius rhusi"	55.53241	-21.13317
"Euseius rhusi"	55.53241	-21.13317
"Euseius rhusi"	55.53241	-21.13317
"Euseius sibelius"	-50.3401147	-20.9212599
"Euseius sibelius"	-49.9240098	-20.0787604
"Euseius sibelius"	-49.9240098	-20.0787604
"Euseius sibelius"	-49.9265151	-20.9215629
"Euseius sibelius"	-50.2937152	-20.4740597
"Euseius sibelius"	-48.5376072	-21.6210674
"Euseius sibelius"	-50.3401147	-20.9212599
"Euseius sibelius"	-49.9240098	-20.0787604
"Euseius sibelius"	-49.9265151	-20.9215629
"Euseius sibelius"	-49.9265151	-20.9215629
"Euseius sibelius"	-48.5376072	-21.6210674
"Euseius sibelius"	-48.5376072	-21.6210674
"Euseius sibelius"	-49.3543101	-20.7798629
"Euseius sibelius"	-49.3604102	-20.7846639
"Euseius sibelius"	-49.3604102	-20.7846639
"Euseius sibelius"	-49.3604102	-20.7846639
"Euseius sibelius"	-80.26838	25.72149
"Euseius sibelius"	-61.53977	16.19759
"Euseius sibelius"	-61.01929	14.65485
"Euseius sibelius"	-61.53977	16.19759
"Euseius sibelius"	-61.01929	14.65485
"Euseius sibelius"	-47.4743001	-21.939371
"Euseius sibelius"	-47.7885022	-21.6040692
"Euseius sibelius"	-61.53977	16.19759
"Euseius sibelius"	-61.01929	14.65485
"Euseius stipulatus"	-28.77066	38.57183
"Euseius stipulatus"	-25.488	37.72383
"Euseius stipulatus"	-25.49349	37.73291
"Euseius stipulatus"	-25.48772	37.73735
"Euseius stipulatus"	-25.30549	37.76641
"Euseius stipulatus"	-25.32231	37.77566
"Euseius stipulatus"	-25.79217	37.85802
"Euseius stipulatus"	-25.48818	37.71482
"Euseius stipulatus"	-28.75919	38.572
"Euseius stipulatus"	-25.48242	37.71925
"Euseius stipulatus"	-25.49367	37.7239
"Euseius stipulatus"	-25.49358	37.72841
"Euseius stipulatus"	-25.48781	37.73284
"Euseius stipulatus"	-25.4933	37.74192
"Euseius stipulatus"	-25.31096	37.7755
"Euseius stipulatus"	-25.31653	37.78009
"Euseius stipulatus"	-25.31085	37.78
"Euseius stipulatus"	-25.79225	37.85352
"Euseius stipulatus"	-25.7921	37.86253
"Euseius stipulatus"	-28.76481	38.56741
"Euseius stipulatus"	-28.76492	38.57191
"Euseius stipulatus"	-25.49385	37.71489
"Euseius stipulatus"	-25.48791	37.72833
"Euseius stipulatus"	-25.32251	37.76665
"Euseius stipulatus"	-25.31116	37.76649
"Euseius stipulatus"	-25.30528	37.77542
"Euseius stipulatus"	-25.3222	37.78017
"Euseius stipulatus"	-25.30518	37.77992
"Euseius stipulatus"	-25.79793	37.85358
"Euseius stipulatus"	-25.79786	37.85808
"Euseius stipulatus"	-25.79778	37.86259
"Euseius stipulatus"	-25.79771	37.86709
"Euseius stipulatus"	-28.75908	38.5675
"Euseius stipulatus"	-25.49376	37.7194
"Euseius stipulatus"	-25.48809	37.71932
"Euseius stipulatus"	-25.4934	37.73742
"Euseius stipulatus"	-25.48763	37.74185
"Euseius stipulatus"	-25.31683	37.76657
"Euseius stipulatus"	-25.32241	37.77116
"Euseius stipulatus"	-25.31673	37.77108
"Euseius stipulatus"	-25.31106	37.77099
"Euseius stipulatus"	-25.30538	37.77091
"Euseius stipulatus"	-25.31663	37.77558
"Euseius stipulatus"	0.73	39.87
"Euseius stipulatus"	0.72	39.86
"Euseius tularensis"	-119.06	36.36
"Euseius tularensis"	-117.57	33.88
"Euseius tularensis"	-117.57	33.88
"Euseius tularensis"	-117.57	33.88
"Euseius tularensis"	-117.5	33.92
"Euseius ucrainicus"	104.05	51.53
"Euseius ucrainicus"	84.98	51.97
"Euseius ucrainicus"	68.62	58.47
"Euseius ucrainicus"	73.75	61.64
"Euseius ucrainicus"	142.47	47.24
"Euseius ucrainicus"	65.26	57.09
"Euseius vivax"	-61.53977	16.19759
"Euseius vivax"	-61.53977	16.19759
"Euseius vivax"	-61.53977	16.19759
"Galendromimus alveolaris"	-49.3623091	-20.7493628
"Galendromimus alveolaris"	-49.3623091	-20.7493628
"Galendromimus alveolaris"	-49.3623091	-20.7493628
"Galendromimus alveolaris"	-49.3623091	-20.7493628
"Galendromimus alveolaris"	-49.3623091	-20.7493628
"Galendromimus alveolaris"	-49.3623091	-20.7493628
"Galendromimus alveolaris"	-49.3543101	-20.7798629
"Galendromimus alveolaris"	-49.3543101	-20.7798629
"Galendromimus alveolaris"	-49.3543101	-20.7798629
"Galendromimus alveolaris"	-49.3543101	-20.7798629
"Galendromimus alveolaris"	-49.3543101	-20.7798629
"Galendromimus alveolaris"	-49.3543101	-20.7798629
"Galendromimus alveolaris"	-49.3568091	-20.7693628
"Galendromimus alveolaris"	-49.3568091	-20.7693628
"Galendromimus alveolaris"	-80.29339	25.7076
"Galendromimus alveolaris"	-61.53977	16.19759
